DepthAvereagedEveryMeter_mbsf_,BulkDensity,MagneticSusceptibility,NaturalGammaRay,K___,Th_ppm_,U_ppm_,Resistivity,Vp,Vs,Caliper_in_,ROP_m_hr_,Perc100Lithology,PrincLithology,PrincLithology_1m,FullLithology,Predicted,Cluster
759.5,2.5671178974359,5107.13975,,0.0,0.0,0.0,4.14004233333333,4.3612,2.28867142857143,10.7398342857143,,,dunite,,,serpentinite,0
760.5,2.5396873,4848.86641025641,,0.0,0.0,0.0,4.06095671428571,4.18811428571429,2.33628333333333,10.6685566666667,,,dunite,dunite,orthopyroxene-bearing dunite,serpentinite,0
761.5,2.56150123076923,4466.344,0.0340533057142857,0.0139580622142857,0.0478527914285714,,4.064222,4.23273333333333,2.4804,10.6894414285714,,,harzburgite,,,serpentinite,0
764.5,2.52110071794872,3786.4415,,,,0.0188969685714286,17.9884674285714,4.36845714285714,2.04352857142857,10.8513283333333,,,,,,serpentinite,0
765.5,2.56973645,5009.05564102564,,0.0,0.0,0.0,2.46490614285714,4.63222857142857,2.2375,10.95293,,,dunite,,,serpentinite,0
766.5,2.68766964102564,4740.60384615385,,0.0,0.0,0.0,2.22943966666667,4.84165,1.85735714285714,10.9823671428571,,serpentinite,dunite,,,serpentinite,0
767.5,2.5993982051282,5311.22525,,0.0,0.0,0.0,2.35521242857143,4.60678571428571,1.95741666666667,11.0551116666667,7.2,serpentinite,dunite,dunite,orthopyroxene-bearing dunite,serpentinite,0
768.5,2.587526025,5360.03846153846,,0.0,0.0,0.0,2.12044733333333,4.11153333333333,2.0221,11.0353471428571,,serpentinite,dunite,dunite,orthopyroxene-bearing dunite,serpentinite,0
769.5,2.58220346153846,4841.493,,0.0,0.0,0.0,1.67513771428571,4.19348571428571,2.06921666666667,10.9339783333333,,serpentinite,dunite,,,serpentinite,0
770.5,2.58100535897436,4938.92923076923,,0.0,0.0,0.0,2.23801333333333,4.28278333333333,2.2201,10.94626,,serpentinite,harzburgite,,,serpentinite,0
771.5,2.5775314,4426.10333333334,,0.0,0.0,0.0,1.97140985714286,4.34944285714286,2.20667142857143,11.1436283333333,,,harzburgite,,,serpentinite,0
772.5,2.55283382051282,4031.1725,,0.0,0.0,0.0,1.96582666666667,5.50371428571429,2.17068333333333,10.6010814285714,6.5,,harzburgite,,,serpentinite,0
773.5,2.620825375,3557.51564102564,,0.0,0.0,0.0,3.42457942857143,4.5537,2.4267,10.6347842857143,,,harzburgite,,,serpentinite,0
774.5,2.59280497435897,5084.55435897436,,0.0,0.0,0.0,2.459212,4.74387142857143,2.14641666666667,10.7076516666667,,,,,,serpentinite,0
775.5,2.60775582051282,5009.36625,,0.0,0.0,0.0,2.455548,4.55366666666667,1.93715714285714,10.7176014285714,,,harzburgite,,,serpentinite,0
776.5,2.579722775,4180.13230769231,,0.0,0.0,0.0,2.84685728571429,4.37982857142857,2.23401666666667,10.7312683333333,,,harzburgite,,,serpentinite,0
777.5,2.55018976923077,4904.97666666667,,0.0,0.0,0.0,3.18283316666667,4.3004,2.16508571428571,10.7335471428571,8.2,serpentinite,harzburgite,harzburgite,harzburgite,serpentinite,0
778.5,2.54375553846154,4766.64425,,0.0,0.0,0.0,2.35571471428571,4.20694285714286,2.08884285714286,10.6554933333333,,,harzburgite,harzburgite,harzburgite,serpentinite,0
779.5,2.674312275,3360.59256410256,0.0123025366666667,,0.2658777,0.0592076883333333,2.1307215,4.70911666666667,2.13078333333333,10.5664942857143,,,harzburgite,,,serpentinite,0
780.5,2.59667997435897,1787.80225,0.316308877328571,,,0.0982720577142857,8.02243285714286,4.60534285714286,2.36985714285714,10.5830716666667,,,harzburgite,,,serpentinite,1
781.5,2.5819806,4860.05384615385,,0.0,0.0,0.0,7.114776,4.326,1.96683333333333,10.58052,9.8,serpentinite,dunite,,,serpentinite,0
782.5,2.60990602564103,4977.81948717949,,0.0,0.0,0.0,4.82163485714286,4.44508333333333,1.94102857142857,10.6215914285714,,,dunite,,,serpentinite,0
783.5,2.57727361538462,4858.3895,,0.0,0.0,0.0,4.02929171428571,4.43157142857143,2.00048333333333,10.6972066666667,,,,,,serpentinite,0
784.5,2.52563695,4512.7858974359,0.0069683428571428,0.0,0.0,0.0,3.50571333333333,4.34161666666667,1.96257142857143,10.7055057142857,,,,,,serpentinite,0
785.5,2.76865876923077,4013.82846153846,,0.0140864315,,0.121314223333333,5.091001,4.38614285714286,2.28896666666667,10.4974283333333,,,harzburgite,harzburgite,harzburgite,serpentinite,0
786.5,2.71185887179487,4665.18175,0.399698127142857,0.0456345428571429,,,7.4587695,5.18325,2.36145714285714,10.5011,7.2,serpentinite,dunite,,,serpentinite,1
787.5,2.80336585,5388.57051282051,0.0219233028571429,0.0042352645714285,0.0058137384714285,0.0061702232857142,28.2223245714286,5.13404285714286,2.38445714285714,10.5320433333333,,,gabbro,,,serpentinite,1
788.5,2.63654479487179,5072.949,0.158472683333333,,,,6.59031916666667,4.61135714285714,2.12011666666667,10.6701728571429,,,,,,serpentinite,0
789.5,2.685143325,4811.37871794872,,0.0,0.0,0.0,4.69178414285714,4.86311666666667,2.06558571428571,10.6827928571429,,,dunite,dunite,gabbro,serpentinite,0
790.5,2.61891730769231,5494.81948717949,,0.0,0.0,0.0,2.54236914285714,4.30175714285714,1.95776666666667,10.7718316666667,,,dunite,dunite,gabbro,serpentinite,0
791.5,2.58931184615385,5447.93,,0.0,0.0,0.0,2.018381,4.07005,2.10742857142857,10.7518,9.8,serpentinite,dunite,dunite,orthopyroxene-bearing dunite,serpentinite,0
792.5,2.5913075,5392.40717948718,,0.0,0.0,0.0,1.88449985714286,4.3189,2.24626666666667,10.6382333333333,,serpentinite,dunite,,,serpentinite,0
793.5,2.46905887179487,4437.71102564103,,0.0102979814285714,0.0150987714285714,0.0096429614285714,2.05082716666667,4.20405,2.14937142857143,10.7428457142857,,serpentinite,dunite,,,serpentinite,0
794.5,2.62607256410256,1713.81225,0.141352605714286,0.0021228742857142,0.0204744671428571,0.0461327742857143,2.49153771428571,4.46282857142857,1.9573,11.42364,,,dunite,dunite,gabbro,serpentinite,1
795.5,2.560251575,4104.5941025641,,0.0,0.0,0.0,5.144438,4.10753333333333,2.13753333333333,10.8355857142857,,,dunite,dunite,gabbro,serpentinite,0
796.5,2.54432607692308,4764.78075,,0.0,0.0,0.0,3.12779285714286,3.89275714285714,1.80664285714286,10.80417,7.2,serpentinite,dunite,dunite,dunite,serpentinite,0
797.5,2.5682072051282,5128.97179487179,,0.0,0.0,0.0,1.985367,4.10187142857143,1.98796666666667,10.9662257142857,,serpentinite,dunite,dunite,orthopyroxene-bearing dunite,serpentinite,0
798.5,2.5703911,5161.51948717949,,0.0,0.0,0.0,1.60880057142857,4.05408333333333,1.78895714285714,10.6085,,serpentinite,dunite,,,serpentinite,0
799.5,2.545415,4916.01575,0.141059883333333,,0.299183675,,1.80759971428571,3.93721428571429,1.83851666666667,10.6080883333333,,serpentinite,dunite,,,serpentinite,0
800.5,2.541256925,4795.88871794872,,0.0,0.0,0.0,2.70981133333333,3.9677,1.84825714285714,10.6113457142857,,,dunite,,,serpentinite,0
801.5,2.57097358974359,4992.35897435897,0.0309937116666667,0.0,0.0,0.0,3.09292,4.18012857142857,1.77825,10.5909166666667,6.5,,dunite,,,serpentinite,0
802.5,2.5739907948718,5596.72725,,0.0,0.0,0.0,1.61229833333333,4.03743333333333,1.99395714285714,10.58257,,serpentinite,dunite,,,serpentinite,0
803.5,2.89024305,2683.11487179487,0.835304800142857,0.0800592541428572,0.142397499857143,,1.18270557142857,4.19091428571429,2.77782857142857,10.4314583333333,,serpentinite,dunite,dunite,orthopyroxene-bearing dunite,serpentinite,1
804.5,2.84577756410256,1006.63717948718,1.89138066666667,0.123524013333333,0.0612083978333333,,24.0860441666667,5.17372857142857,2.21161666666667,10.4465642857143,,serpentinite,gabbro,,,serpentinite,1
805.5,2.84373264102564,1378.68625,1.56012074285714,0.0686967857142857,0.0029773814285714,0.0652434894285714,13.5927971428571,5.0985,2.29648571428571,10.5309066666667,3.6,,gabbro,gabbro,oxide gabbro,serpentinite,1
806.5,3.044606475,4860.09538461538,0.231119193333333,0.0112652233166667,0.052613505,,12.5185502857143,5.63778571428571,2.22208333333333,10.4550128571429,,,gabbro,gabbro,oxide gabbro,serpentinite,1
807.5,2.90470564102564,2113.8895,1.08424795714286,0.0255483972857143,0.134139674285714,,8.69217466666667,5.6761,2.16402857142857,10.4306742857143,,gabbro,,,,serpentinite,1
811.5,2.6555734,1547.67256410256,0.46854516,0.0086622831666666,0.207141872666667,,11.2079163333333,4.82683333333333,2.04187142857143,10.5433,,gabbro,gabbro,gabbro,gabbro,serpentinite,1
812.5,2.66080274358974,1152.03846153846,0.0558909328571429,0.0029291196142857,,0.0092945504,11.4181408571429,4.56005714285714,2.12337142857143,10.5652466666667,,,,,,serpentinite,1
813.5,2.87571292307692,1059.6495,1.00412003333333,0.0269063633333333,0.196511839666667,0.0016344433333333,8.765601,5.11301428571429,2.54006666666667,10.60315,,,,,,serpentinite,1
814.5,2.966182825,1299.97435897436,1.17810177142857,0.03700037,0.282322671428571,,15.2719914285714,5.80563333333333,2.37864285714286,10.61025,,,gabbro,gabbro,gabbro,serpentinite,1
815.5,2.56198215384615,3210.21275,0.308225688333333,0.0082181264166666,0.0612274148333333,0.0039906283333333,15.6085778571429,4.33318571428571,2.37021666666667,10.8269933333333,7.2,,gabbro,,,serpentinite,0
816.5,2.674851175,3572.56256410256,0.274460628571429,0.0022057222857142,,0.191190714285714,9.408211,4.65555,2.23651428571429,10.8459857142857,,serpentinite,harzburgite,,,serpentinite,1
817.5,2.78315669230769,3252.83897435897,,0.0,0.0,0.0,10.739702,4.55008571428571,2.70085,10.8868766666667,,,,,,serpentinite,1
818.5,2.59121538461538,4378.70575,0.156059318428571,,0.0239628185714286,,8.94243116666667,4.87328333333333,2.38518571428571,10.83937,,,harzburgite,,,serpentinite,0
819.5,2.634135025,4676.39307692308,,,0.0109549371428571,,4.69644557142857,4.69992857142857,1.96867142857143,10.8274983333333,7.4,,harzburgite,,,serpentinite,0
820.5,2.65684643589744,4037.98769230769,,0.0,0.0,0.0,3.67942,4.84467142857143,2.05296666666667,10.84984,,,dunite,,,serpentinite,0
821.5,2.60456553846154,3936.4845,,0.0342856265714286,0.192284895714286,,5.75686542857143,4.4845,1.9683,10.868795,,,,,,serpentinite,0
822.5,2.595457325,5192.12666666667,0.297045543333333,0.0213565871666667,,,3.49508657142857,4.3964,1.87161666666667,11.0517814285714,,,,,,serpentinite,0
823.5,2.48893861538461,4818.5615,,,0.0375906698857143,0.0654516972714286,3.95999033333333,4.1222,2.23552857142857,11.2117385714286,,serpentinite,harzburgite,harzburgite,harzburgite,serpentinite,0
824.5,2.73666407692308,2343.06512820513,1.88806738333333,0.0605578716666667,,0.0290532928333333,3.68613928571429,5.13347142857143,1.96868333333333,10.6177983333333,,serpentinite,harzburgite,harzburgite,harzburgite,serpentinite,1
825.5,2.644614875,2109.44692307692,0.614001057142857,0.0265698077142857,,0.0057088986142857,43.046275,4.17586666666667,2.67284285714286,10.5845071428571,5.8,serpentinite,dunite,,,serpentinite,1
826.5,2.44433187179487,4792.50875,0.03501857,,0.0552628985714286,,3.73198871428571,4.05494285714286,2.27455,10.5886516666667,,,gabbro,,,serpentinite,0
827.5,2.3451579,4070.41384615385,,0.0,0.0,0.0,3.8313955,4.05968333333333,1.82394285714286,10.6447728571429,,,dunite,,,serpentinite,0
828.5,2.55952097435897,4743.91641025641,,0.0,0.0,0.0,4.61948785714286,4.20251428571428,2.29025714285714,10.7632983333333,,serpentinite,dunite,,,serpentinite,0
829.5,2.66075702564103,3857.44725,,,,0.0023707866666666,5.446153,4.46747142857143,2.14506666666667,10.75437,6.5,,harzburgite,harzburgite,harzburgite,serpentinite,0
830.5,2.786646525,2879.88538461539,0.463070257142857,0.0169535695714286,0.0161970271428571,0.0627736385714286,18.4377975714286,4.83278333333333,2.15918571428571,10.5582871428571,,,gabbro,,,serpentinite,1
831.5,2.61219330769231,4827.7641025641,,0.0,0.0,0.0,17.8590914285714,4.44968571428571,1.82313333333333,10.734725,,serpentinite,harzburgite,,,serpentinite,0
832.5,2.62654687179487,4867.21375,,,0.0018715485714285,0.0041791848571428,3.58580316666667,4.35003333333333,1.92032857142857,10.74606,,,,,,serpentinite,0
833.5,2.613955425,5114.09333333333,0.452009856666667,,0.0585173041666667,,3.90260185714286,4.3011,1.91521666666667,10.75086,,serpentinite,harzburgite,,,serpentinite,0
834.5,2.552328,4761.04175,0.0396708714285714,0.0761314647142857,,,3.8395245,4.04718333333333,2.0985,10.7522714285714,,,harzburgite,,,serpentinite,0
835.5,2.5679476,4853.73487179487,,0.0,0.0,0.0,3.65274542857143,4.31378571428571,2.28694285714286,10.5748816666667,7.2,serpentinite,harzburgite,harzburgite,harzburgite,serpentinite,0
836.5,2.60897907692308,4236.61948717949,,0.0,0.0,0.0,2.7303235,4.29328571428571,1.93873333333333,10.4734885714286,,serpentinite,,,,serpentinite,0
837.5,2.62051412820513,3640.1695,,0.0,0.0,0.0,3.11015642857143,4.2855,1.975,10.470215,,,,,,serpentinite,0
838.5,2.542432025,4362.2241025641,,0.0,0.0,0.0,5.53729028571429,4.21037142857143,2.10953333333333,10.6549,5.9,,harzburgite,,,serpentinite,0
839.5,2.49950520512821,2670.51743589744,0.26214435,0.0316238114285714,,,4.91507316666667,4.48898333333333,2.39107142857143,10.7105985714286,,,,,,serpentinite,0
840.5,2.855068,833.7235,0.96247775,0.0766308566666667,0.0516162709833333,,13.8826435714286,4.72712857142857,2.13406666666667,10.44341,,,,,,serpentinite,1
841.5,2.6837718,1840.84717948718,1.30024234285714,0.0348057128571429,0.0207976448571429,0.0705999271428571,7.694246,4.9587,1.99012857142857,10.4401471428571,,,,,,serpentinite,1
844.5,3.05083666666667,5298.53794871795,,0.0060171842857142,0.0148681114285714,,20.9625277142857,6.04705714285714,2.72535714285714,10.5139666666667,5.8,,dunite,,,serpentinite,1
845.5,2.59253923076923,4759.629,,0.0,0.0,0.0,12.1214975,5.13055714285714,1.88326666666667,10.6490357142857,,,harzburgite,,,serpentinite,0
846.5,2.545669225,4303.94051282051,,,,0.108964571428571,5.352613,5.02366666666667,1.9577,10.7401914285714,,,,,,serpentinite,0
847.5,2.55896569230769,3045.12871794872,0.937446096666667,0.0360818788333333,,0.007875276,4.58697485714286,5.08852857142857,2.28806666666667,10.5092083333333,,,,,,serpentinite,1
848.5,2.97935387179487,1541.537,1.05986885714286,0.0306527321428571,,0.06475541,20.7196921666667,6.16643333333333,2.6293,10.4560442857143,,,gabbro,,,serpentinite,1
850.5,2.84837184615385,1198.33025641026,1.05331781428571,0.0287415132857143,,0.106227888571429,36.120615,5.7248,2.49401428571429,10.4775957142857,,,gabbro,,,serpentinite,1
851.5,2.93262230769231,1530.94725,1.80632165714286,0.0826660557142857,,0.0498169042857143,33.3127071428571,5.7358,2.32594285714286,10.4876083333333,,,,,,serpentinite,1
854.5,2.84945115,1039.69205128205,1.0951543,0.0316563433333333,0.0436850108333333,0.0425477956666667,7.558513,5.71064285714286,1.90171666666667,10.5313957142857,5.8,,gabbro,,,serpentinite,1
855.5,2.79723266666667,3363.76564102564,0.106062542857143,0.0107869174285714,0.034071635,,7.62143242857143,5.3702,1.8559,10.5998742857143,,,dunite,,,serpentinite,1
856.5,2.63328412820513,4251.7395,,0.0,0.0,0.0,9.58529914285714,4.61842857142857,2.00685,10.7417333333333,,,,,,serpentinite,0
857.5,2.609964625,5150.45897435898,0.297883358571429,,0.110113497142857,,5.16627416666667,4.64466666666667,1.91988571428571,10.7801442857143,,,harzburgite,harzburgite,harzburgite,serpentinite,0
858.5,2.60913220512821,5019.19487179487,,0.0,0.0,0.0,6.75147842857143,4.67765714285714,1.85438333333333,10.7964816666667,,,harzburgite,harzburgite,harzburgite,serpentinite,0
859.5,2.56241546153846,5001.07625,0.20486166,,,0.236370651428571,4.37902433333333,4.6711,2.08397142857143,10.8387071428571,6.5,,harzburgite,harzburgite,harzburgite,serpentinite,0
860.5,2.6275092,4215.95282051282,0.0243593828571429,0.0064629267142857,0.04954449,0.0055878301428571,4.02762771428571,4.74051428571429,2.44058571428571,10.8014,,,dunite,,,serpentinite,0
861.5,2.72398061538462,1810.74975,0.783273966666667,0.100128485,0.31129665,,13.8100448333333,5.27507142857143,1.98461666666667,10.6586357142857,,,gabbro,,,serpentinite,1
862.5,2.60053705,4869.40230769231,0.0473393428571429,,,0.160171028571429,11.8095752857143,4.69178333333333,1.87878571428571,10.6724742857143,,,harzburgite,,,serpentinite,0
863.5,2.60323841025641,5015.40307692308,,0.0,0.0,0.0,7.39492542857143,4.56365714285714,1.79793333333333,10.6743366666667,,,harzburgite,,,serpentinite,0
864.5,2.59744674358974,4909.5595,,,,1.448393,8.68832533333333,4.73281666666667,2.11567142857143,10.6755357142857,6.4,,harzburgite,,,serpentinite,0
865.5,2.683646925,4001.68153846154,0.106826316666667,0.0914826116666667,,,9.72089771428571,4.77291428571429,2.15573333333333,10.731805,,,harzburgite,,,serpentinite,1
866.5,2.54618630769231,4309.05102564103,,0.0,0.0,0.0,20.8517316666667,4.40658333333333,2.25111428571429,10.9095985714286,,,,,,serpentinite,0
867.5,2.79097248717949,3931.32275,0.505246538571429,0.0513122914285714,,,14.0985801428571,4.79475714285714,2.15382857142857,10.5421466666667,5.9,,gabbro,,,serpentinite,1
868.5,2.8954092,2288.39692307692,1.82820216666667,0.120593058333333,0.105352298333333,,11.9475101666667,5.68933333333333,2.38148333333333,10.4458771428571,,gabbro,gabbro,,,serpentinite,1
870.5,2.6502213,1105.32666666667,0.9305061,0.0032813753333333,,0.0751090633333333,15.6330853333333,5.06131428571429,2.23086666666667,10.6193628571429,,,,,,serpentinite,1
871.5,2.56973969230769,1928.49897435897,0.484816185714286,0.0113942195428571,0.0083430517142857,0.0117401177142857,25.9637415714286,4.81941666666667,2.32845714285714,11.0922385714286,,,,,,serpentinite,1
872.5,2.7071531025641,1196.18475,3.1219085,0.197083251666667,0.0213533405,,14.1768955714286,5.29642857142857,2.18845,10.691955,,,troctolite,,,serpentinite,1
874.5,2.69530153846154,3445.19974358974,0.683417659166666,0.0343931596666667,0.0071919612666666,0.0183200769,14.2640154285714,5.12388571428571,2.198,10.60115,,,harzburgite,harzburgite,harzburgite,serpentinite,1
875.5,2.61124866666667,4578.24125,0.646559884285714,0.0258821700142857,,0.0091426712857142,8.45339583333333,5.06495,1.93678571428571,10.5056828571429,,,,,,serpentinite,0
878.5,2.65704374358974,1924.268,,0.006901824,0.0154621261,,27.70263,5.0025,2.15151428571429,10.5258483333333,7.4,,dunite,,,serpentinite,1
879.5,2.606405125,1271.09256410256,0.531293483333333,0.0431085466666667,0.177076896666667,,15.9657528571429,4.89188571428571,2.21063333333333,10.5548142857143,,,,,,serpentinite,1
885.5,2.77644633333333,1057.15897435897,0.922164214285714,0.0300812492857143,0.0385443342857143,0.0135517027142857,6.60791871428571,5.41108571428571,1.89398571428571,10.4965916666667,,,,,,serpentinite,1
886.5,2.62945512820513,2822.95875,0.431154533333333,0.007329854,0.08844465,,14.0545581666667,4.83328571428571,1.87656666666667,10.5901628571429,,,gabbro,,,serpentinite,1
887.5,2.70971775,2862.4358974359,0.264554585714286,0.01566943,0.418145118571429,,13.7369742857143,4.99331666666667,2.49671428571429,10.5310385714286,5.9,,gabbronorite,,,serpentinite,1
888.5,2.64010076923077,2990.3295,0.455645916666667,0.0746627166666667,0.243339381666667,,9.94057928571429,5.11077142857143,2.80765,10.4993866666667,,,dunite,,,serpentinite,1
889.5,2.618360475,2768.6941025641,1.002305,0.0904998228571429,0.0187791668428571,,8.432409,5.22696666666667,2.50417142857143,10.5087514285714,,,,,,serpentinite,1
890.5,2.70958046153846,940.545128205128,0.68568775,0.0438594716666667,,,13.7015558571429,5.13871428571429,2.12246666666667,10.76927,,,,,,serpentinite,1
891.5,2.62432161538462,4103.2995,0.143501374142857,,,0.0480925758571428,12.4024146666667,4.73988333333333,2.05371428571429,11.33374,,serpentinite,harzburgite,harzburgite,harzburgite,serpentinite,1
892.5,2.5736761,3268.5658974359,0.22987575,,,0.0609565398571428,3.30385457142857,4.75782857142857,2.09694285714286,11.386935,,serpentinite,harzburgite,harzburgite,harzburgite,serpentinite,0
893.5,2.65321661538462,3713.21948717949,0.476551383333333,0.01251301725,,0.0339698583333333,4.1926645,5.4431,2.45143333333333,10.5901085714286,5.8,,harzburgite,harzburgite,harzburgite,serpentinite,1
894.5,2.71779505128205,1942.2025,1.33983385714286,0.0494282242857143,0.128602087428571,,10.0013594285714,5.86961666666667,2.53497142857143,10.46982,,,gabbro,,,serpentinite,1
895.5,2.669451325,2138.65948717949,0.37105840125,,,0.172259287833333,26.3204228571429,4.94297142857143,2.40583333333333,10.4864685714286,,,,,,serpentinite,1
896.5,2.6141582051282,4560.336,,0.0,0.0,0.0,6.153479,4.8773,2.39275714285714,10.4997457142857,,serpentinite,harzburgite,harzburgite,harzburgite,serpentinite,0
897.5,2.59232194871795,4616.40897435897,0.0559673833333333,0.0,0.0,0.0,7.09046385714286,5.17805714285714,2.59136666666667,10.49857,,,harzburgite,,,serpentinite,1
898.5,2.59056495,4424.86307692308,,0.0110777552857143,,,7.5997485,5.24078333333333,1.90638571428571,10.4969357142857,7.4,,harzburgite,,,serpentinite,0
899.5,2.67122356410256,4249.98525,,,,0.0128721015142857,7.21442428571429,5.04251428571429,1.91208333333333,10.4984783333333,,,harzburgite,harzburgite,harzburgite,serpentinite,1
900.5,2.8193377,2237.65435897436,0.7210519,0.0300996158333333,0.0527107733333333,0.0963514021666667,6.35459383333333,5.313,2.99732857142857,10.5033071428571,,,,,,serpentinite,1
901.5,2.78161479487179,1806.46948717949,0.415878234285714,0.0176887564285714,,0.0596796881428572,6.299129,5.16701428571429,2.46488571428571,10.4968633333333,,,harzburgite,harzburgite,harzburgite,serpentinite,1
902.5,2.68634074358974,2592.432,0.229135328333333,0.0552727943333333,,,4.41885416666667,5.51968571428571,2.29381666666667,10.5595171428571,8.2,,harzburgite,harzburgite,harzburgite,serpentinite,1
903.5,2.66734475,3259.17435897436,,,0.0710810672857143,0.0892951571428571,5.66023885714286,5.0677,2.5042,10.5682557142857,,,gabbro,,,serpentinite,1
904.5,2.69054507692308,1950.45615384615,1.26159758333333,0.079271435,,,3.81422314285714,6.01855714285714,2.96721666666667,10.5446516666667,,,,,,serpentinite,1
905.5,2.73118938461538,505.7105,1.98100004285714,0.105430202857143,,,6.56517833333333,5.30685,2.49958571428571,10.4666071428571,,,,,,serpentinite,1
910.5,2.68356723076923,2213.20675,0.353313948285714,0.0138118949142857,,0.0067524212857142,16.6510857142857,4.99378333333333,2.26632857142857,10.7036566666667,,,,,,serpentinite,1
911.5,2.589693975,4321.5158974359,,,0.0005756828333333,,22.8344777142857,4.52755714285714,2.21446666666667,10.8938414285714,,,harzburgite,,,serpentinite,1
912.5,2.56740156410256,4497.19128205128,,0.0,0.0,0.0,6.42999783333333,4.46953333333333,2.13027142857143,10.8258342857143,7.2,,harzburgite,harzburgite,harzburgite,serpentinite,0
913.5,2.57194723076923,4922.259,,0.0,0.0,0.0,4.25821485714286,4.48844285714286,1.88008333333333,10.797045,,,harzburgite,harzburgite,harzburgite,serpentinite,0
914.5,2.57799355,4660.73743589744,,0.0,0.0,0.0,4.67578066666667,4.51101666666667,1.93197142857143,10.7166814285714,,,harzburgite,harzburgite,harzburgite,serpentinite,0
915.5,2.54845392307692,4817.3985,,0.0,0.0,0.0,4.77273214285714,4.4554,2.021,10.7128166666667,,,harzburgite,harzburgite,harzburgite,serpentinite,0
916.5,2.593479575,4635.33487179487,,2.45613e-05,,0.0004599356666666,3.82274733333333,4.2574,1.95517142857143,10.8903085714286,,,harzburgite,harzburgite,harzburgite,serpentinite,0
917.5,2.59185905128205,4528.2841025641,0.0844442671428571,0.00529342,0.0718756385714286,,3.43467257142857,4.20424285714286,2.03964285714286,11.013385,6.5,serpentinite,harzburgite,harzburgite,harzburgite,serpentinite,0
918.5,2.61196848717949,4445.933,0.42407505,,0.358351733333333,,2.92920316666667,4.74168571428571,1.95253333333333,10.8619828571429,,serpentinite,harzburgite,harzburgite,harzburgite,serpentinite,0
919.5,2.62857775,4398.49384615385,,0.0001927537142857,,0.0237819031428571,3.29602785714286,4.80941666666667,1.97001428571429,10.6977285714286,,serpentinite,harzburgite,harzburgite,harzburgite,serpentinite,0
920.5,2.65652369230769,4152.70435897436,,0.0,0.0,0.0,4.0844,4.76592857142857,2.05668333333333,10.6933933333333,,serpentinite,harzburgite,harzburgite,harzburgite,serpentinite,0
921.5,2.66784787179487,4256.112,,0.0,0.0,0.0,3.20789816666667,4.95836666666667,2.6456,10.6945514285714,,serpentinite,harzburgite,harzburgite,harzburgite,serpentinite,1
922.5,2.6641098,4207.23230769231,,0.0,0.0,0.0,4.07029285714286,4.95955714285714,2.598,10.6937416666667,7.2,serpentinite,harzburgite,harzburgite,harzburgite,serpentinite,1
923.5,2.67095692307692,4037.48925,,0.0,0.0,0.0,4.91294533333333,4.93925,2.6772,10.6658342857143,,serpentinite,harzburgite,harzburgite,harzburgite,serpentinite,1
924.5,2.66494682051282,4175.06897435898,0.0311262885714286,0.0,0.0,0.0,4.01380828571429,4.88834285714286,2.1713,10.6098916666667,,serpentinite,harzburgite,harzburgite,harzburgite,serpentinite,0
925.5,2.632778775,4024.73230769231,,0.0,0.0,0.0,3.19912483333333,4.56563333333333,2.5789,10.6267914285714,,serpentinite,harzburgite,harzburgite,harzburgite,serpentinite,0
926.5,2.68472669230769,2253.1905,0.0081422828571428,,,1.66172467142857,2.23415771428571,5.09998571428571,2.87827142857143,10.7034316666667,6.5,,harzburgite,,,serpentinite,1
935.5,2.557777125,4222.29487179487,,0.0,0.0,0.0,11.3537237142857,4.36266666666667,2.33444285714286,10.8458228571429,,,harzburgite,,,serpentinite,0
936.5,,2333.39564102564,,0.0,0.0,0.0,3.10911085714286,4.30737142857143,2.1966,11.647415,6.5,serpentinite,harzburgite,harzburgite,harzburgite,serpentinite,0
937.5,2.54410566666667,4040.46675,,0.0,0.0,0.0,2.319038,4.71696666666667,1.97591428571429,11.0402671428571,,serpentinite,harzburgite,,,serpentinite,0
938.5,2.6132089,4267.25820512821,,0.0,0.0,0.0,3.01585114285714,4.49618571428571,2.01595,10.738885,,,,,,serpentinite,0
939.5,2.59512248717949,4277.17256410256,,0.0,0.0,0.0,3.60381266666667,4.51765,1.834,10.7368014285714,,,,,,serpentinite,0
940.5,2.60731117948718,4393.624,,0.0,0.0,0.0,3.62370742857143,4.29477142857143,2.11308571428571,10.738515,,,harzburgite,harzburgite,harzburgite,serpentinite,0
941.5,2.588727575,3181.45846153846,,0.0,0.0,0.0,2.35568866666667,4.57841666666667,2.27101666666667,10.7133885714286,6.4,,harzburgite,harzburgite,harzburgite,serpentinite,0
942.5,2.58348451282051,4243.387,,0.0,0.0,0.0,4.959652,4.53695714285714,2.2534,10.6993116666667,,,harzburgite,harzburgite,harzburgite,serpentinite,0
943.5,2.593247275,4422.2482051282,,0.0,0.0,0.0,2.39676866666667,4.34444285714286,2.07378333333333,10.7009542857143,,serpentinite,harzburgite,harzburgite,harzburgite,serpentinite,0
944.5,2.61206043589744,3833.44666666667,,0.0,0.0,0.0,2.55580428571429,4.84711666666667,2.1336,10.7153071428571,,,,,,serpentinite,0
945.5,2.69241443589744,4159.35975,,,,0.0460682166666667,6.91216442857143,4.84798571428571,2.24928333333333,10.725225,,serpentinite,harzburgite,,,serpentinite,1
946.5,2.6410605,4335.01615384615,0.0701886614285715,0.177191307142857,0.523740442857143,,9.20082866666667,4.64305,2.02121428571429,10.7249885714286,6.5,,,,,serpentinite,0
